Id,SalePrice
1461,128901.834
1462,164832.5967
1463,183608.4303
1464,201790.8037
1465,178360.2279
1466,175396.6912
1467,177987.9833
1468,167743.2635
1469,191930.4548
1470,126874.05
1471,185946.0565
1472,95560.69291
1473,94134.8207
1474,148520.1036
1475,119286.5397
1476,360990.2361
1477,257350.392
1478,292711.0841
1479,284743.5286
1480,529022.7015
1481,352139.5851
1482,206036.6374
1483,171890.9888
1484,161188.9928
1485,181341.4678
1486,193374.9099
1487,357852.8062
1488,224908.1779
1489,206348.3897
1490,228462.239
1491,188553.6377
1492,95235.0372
1493,189062.0065
1494,267424.7679
1495,274125.1709
1496,236816.2735
1497,177500.8928
1498,160610.3469
1499,155008.0143
1500,148367.0339
1501,169731.4411
1502,148899.8859
1503,293891.3021
1504,242533.7873
1505,237863.1222
1506,190061.6764
1507,242068.9825
1508,192159.8933
1509,160604.0342
1510,149529.206
1511,141577.765
1512,166458.1506
1513,142536.2908
1514,167482.777
1515,188720.7141
1516,147769.2179
1517,168332.347
1518,125818.829
1519,206365.5331
1520,134819.1371
1521,139054.5856
1522,167020.6144
1523,117628.1951
1524,127247.4347
1525,123996.1322
1526,114763.1608
1527,113081.414
1528,140173.4808
1529,143946.2444
1530,210170.8366
1531,105670.232
1532,94116.71987
1533,145834.919
1534,118970.5286
1535,152491.0086
1536,112697.906
1537,67911.66161
1538,160446.6433
1539,192264.2723
1540,88657.09498
1541,141321.1714
1542,137328.6638
1543,211638.1617
1544,80799.87773
1545,108595.8253
1546,138250.3798
1547,130139.4555
1548,133614.7501
1549,117319.4085
1550,136743.6732
1551,109851.7965
1552,139313.3906
1553,147229.2344
1554,115852.9959
1555,169501.0402
1556,101655.8202
1557,98537.38412
1558,93551.97179
1559,73698.38837
1560,131265.8923
1561,147924.3412
1562,132471.8247
1563,121392.8346
1564,148941.6114
1565,150552.9122
1566,266088.2775
1567,71328.28635
1568,232036.3917
1569,145235.3012
1570,134434.6528
1571,119845.1898
1572,142125.5691
1573,219528.8338
1574,122885.516
1575,230659.778
1576,227073.4121
1577,197077.002
1578,140360.1841
1579,149006.0591
1580,192113.2306
1581,157569.0246
1582,133202.5063
1583,298431.1905
1584,229085.0576
1585,142226.111
1586,67589.506
1587,99106.01908
1588,152803.2832
1589,94466.11791
1590,132866.6835
1591,91759.07325
1592,115987.8903
1593,124225.1602
1594,138127.1618
1595,108588.4899
1596,255874.4909
1597,199684.8701
1598,197246.3305
1599,174075.5204
1600,164504.8595
1601,70501.05189
1602,114330.0307
1603,75699.55863
1604,283839.425
1605,229834.8205
1606,172967.2274
1607,161609.0339
1608,216910.5467
1609,182368.4105
1610,160910.631
1611,143796.621
1612,161038.2634
1613,158213.9665
1614,122884.6922
1615,88125.52518
1616,74598.70533
1617,93538.87076
1618,119640.5203
1619,138390.4486
1620,165343.2789
1621,131860.1242
1622,131686.0104
1623,255584.0755
1624,214319.7177
1625,126326.5818
1626,160890.5849
1627,187777.5605
1628,274424.7747
1629,171355.4968
1630,335898.8054
1631,232496.4456
1632,259502.6822
1633,169682.2936
1634,185497.6134
1635,175962.4769
1636,153720.3331
1637,205213.5633
1638,197872.0216
1639,184821.4559
1640,259505.1395
1641,176218.3667
1642,231328.7788
1643,223176.8929
1644,234318.7563
1645,193392.387
1646,161712.4735
1647,152948.7983
1648,132745.6509
1649,140721.8853
1650,113927.7905
1651,120398.9016
1652,99388.73677
1653,104382.6975
1654,143779.3254
1655,142147.1226
1656,144739.0509
1657,146165.4684
1658,143286.2308
1659,134058.6982
1660,154870.0841
1661,523235.3658
1662,394088.7665
1663,393107.5728
1664,505155.7085
1665,329974.7984
1666,324211.2999
1667,393317.9269
1668,342068.0634
1669,287788.041
1670,349420.3016
1671,263299.2107
1672,519097.2061
1673,285924.7973
1674,240239.7956
1675,186987.7029
1676,190741.5923
1677,224905.3581
1678,500799.4423
1679,411691.1011
1680,371436.1967
1681,242748.6638
1682,299957.4282
1683,176555.2497
1684,169911.1317
1685,168735.8609
1686,166596.5135
1687,167251
1688,186174.5168
1689,195205.2172
1690,185913.1393
1691,181132.7973
1692,250496.6017
1693,167744.7034
1694,178776.9431
1695,166580.792
1696,261955.57
1697,171894.4072
1698,355496.3965
1699,318501.2007
1700,254159.7462
1701,277955.3822
1702,238579.8556
1703,265034.5417
1704,272961.0061
1705,228134.2571
1706,424967.3507
1707,227271.4859
1708,214603.0338
1709,279404.9922
1710,218936.047
1711,257953.3101
1712,268952.6526
1713,266855.8155
1714,230168.7759
1715,210403.4726
1716,184799.9713
1717,176681.4151
1718,131850.3855
1719,198765.5226
1720,232297.5662
1721,170541.7885
1722,131226.6331
1723,159274.3463
1724,202642.9173
1725,235019.8146
1726,188136.1409
1727,157178.0755
1728,176708.6988
1729,164422.2494
1730,156353.6237
1731,122456.6465
1732,132935.2817
1733,114135.4583
1734,121693.2528
1735,127058.1058
1736,114573.6456
1737,346546.6379
1738,248196.4568
1739,261290.4532
1740,229016.0057
1741,196003.1332
1742,169543.3737
1743,175357.883
1744,341900.7464
1745,224272.4123
1746,188176.7178
1747,226227.0556
1748,223328.0439
1749,160059.2754
1750,127718.8933
1751,244139.6559
1752,118004.2485
1753,148339.6413
1754,200507.4245
1755,168829.3968
1756,131126.496
1757,116712.144
1758,147906.9881
1759,154152.4097
1760,166308.6925
1761,138191.1203
1762,173126.8844
1763,173673.1191
1764,122513.9351
1765,169911.5536
1766,167054.2026
1767,219559.2686
1768,144283.3203
1769,175745.2568
1770,146985.4441
1771,126661.8834
1772,144171.6776
1773,142216.7705
1774,134219.8678
1775,138348.8454
1776,124958.2106
1777,109573.8381
1778,130773.0472
1779,121135.6614
1780,176034.4972
1781,133640.4423
1782,91058.50109
1783,157511.8274
1784,105247.3229
1785,119424.5759
1786,155131.9521
1787,153639.1168
1788,50161.32843
1789,93677.8471
1790,82820.44856
1791,168443.3728
1792,155326.4403
1793,133563.4943
1794,141454.0167
1795,129762.0151
1796,124808.6322
1797,116682.2537
1798,122058.6883
1799,113272.155
1800,125209.798
1801,131355.0449
1802,135433.1334
1803,147040.6835
1804,132636.7986
1805,131848.4342
1806,119244.4206
1807,127359.1
1808,110115.0908
1809,111275.3631
1810,140940.7286
1811,94635.49147
1812,98047.62999
1813,118877.1165
1814,95714.15902
1815,52465.76604
1816,97051.88804
1817,104937.0109
1818,151321.8395
1819,129343.2204
1820,41890.17031
1821,114706.4467
1822,148723.6168
1823,28447.94714
1824,132859.0553
1825,133447.9888
1826,101905.1248
1827,106682.876
1828,143297.3532
1829,130051.9692
1830,137069.306
1831,144241.2087
1832,74104.686
1833,147001.6842
1834,117783.5765
1835,137260.5874
1836,122042.6048
1837,82234.54958
1838,131813.9097
1839,100915.7405
1840,169643.5545
1841,148974.4257
1842,91023.52487
1843,131711.7616
1844,133766.6168
1845,152280.1181
1846,155094.6557
1847,174747.6964
1848,58709.04594
1849,105794.6335
1850,117323.7866
1851,147036.7945
1852,133961.7408
1853,122943.0883
1854,162510.6034
1855,137948.6962
1856,227292.5689
1857,150877.2363
1858,141557.0156
1859,119429.8195
1860,157772.8308
1861,119218.2296
1862,317784.18
1863,306931.2321
1864,307016.6801
1865,342666.0715
1866,338008.1715
1867,230300.5384
1868,296337.5913
1869,202671.294
1870,230810.8188
1871,262288.8618
1872,166853.0824
1873,246035.1454
1874,143447.4358
1875,198605.5987
1876,202479.3669
1877,207381.093
1878,208061.1055
1879,129884.5718
1880,140655.2681
1881,244785.3739
1882,249266.865
1883,191055.6958
1884,211618.7527
1885,230388.7317
1886,292267.7723
1887,198546.7472
1888,250248.3749
1889,160207.5714
1890,124842.0118
1891,138913.9305
1892,98408.8223
1893,129285.0038
1894,130300.5731
1895,126642.7509
1896,122125.9107
1897,117747.2244
1898,112627.6474
1899,160325.1241
1900,154149.8199
1901,177243.0957
1902,147544.819
1903,223852.3278
1904,143055.2723
1905,210375.5481
1906,182975.9436
1907,219967.1628
1908,110873.4694
1909,135000.7766
1910,120116.4483
1911,219516.943
1912,326040.2443
1913,159521.6084
1914,49052.38613
1915,338216.4699
1916,65957.66012
1917,248006.8452
1918,142030.5375
1919,171040.0793
1920,151559.6555
1921,413786.805
1922,326105.184
1923,229262.3889
1924,253285.7014
1925,207163.6673
1926,400063.9258
1927,137130.9414
1928,150334.3314
1929,119425.9184
1930,133156.0983
1931,140009.5149
1932,136892.8463
1933,174651.4184
1934,180908.9215
1935,172751.1062
1936,191297.2776
1937,190249.6104
1938,178339.2699
1939,253677.0543
1940,176205.193
1941,177345.0649
1942,182592.4662
1943,202044.5105
1944,365666.5438
1945,383056.7398
1946,160754.7024
1947,357935.7439
1948,188772.9552
1949,247010.1778
1950,183342.4618
1951,235853.7162
1952,220160.9453
1953,165587.4312
1954,177214.4419
1955,142548.5518
1956,257941.0558
1957,156466.7041
1958,279095.9899
1959,140384.9433
1960,125896.2058
1961,122519.7027
1962,97324.55787
1963,106448.6012
1964,113180.1122
1965,146870.2838
1966,139478.096
1967,302958.7899
1968,481287.2542
1969,382278.1527
1970,471034.2795
1971,470683.3659
1972,371567.3224
1973,262632.9227
1974,327655.7492
1975,511722.4635
1976,257697.6167
1977,331577.8945
1978,380240.4216
1979,348616.6676
1980,200808.086
1981,352708.7062
1982,227487.7896
1983,211407.7008
1984,165344.6286
1985,224149.5124
1986,210804.5926
1987,183174.7573
1988,173062.2059
1989,192830.2118
1990,216924.7864
1991,243658.3519
1992,209964.4783
1993,167410.0377
1994,239080.5759
1995,182618.0319
1996,241761.7337
1997,327486.7216
1998,317419.4816
1999,271893.827
2000,311284.2931
2001,256935.4431
2002,245284.169
2003,262527.2971
2004,283393.1948
2005,213149.3848
2006,234262.0408
2007,244814.3113
2008,219569.955
2009,197782.5188
2010,189971.2257
2011,144052.6099
2012,163084.4507
2013,177187.1171
2014,188138.7244
2015,200296.9549
2016,197575.2086
2017,195823.3786
2018,125757.6234
2019,131086.4127
2020,106918.0968
2021,104993.1589
2022,194223.6636
2023,132692.5658
2024,243050.9838
2025,425388.6606
2026,173143.0102
2027,152020.0995
2028,147238.8816
2029,167207.8996
2030,279970.6559
2031,222233.9359
2032,248735.2315
2033,257608.7369
2034,168508.5152
2035,215833.5052
2036,188061.5611
2037,192484.0713
2038,306650.4197
2039,221756.5601
2040,318186.4996
2041,309207.5665
2042,201990.2294
2043,178218.0872
2044,172641.1693
2045,230993.4412
2046,148765.4473
2047,143478.0451
2048,141725.6694
2049,138794.9412
2050,176164.6177
2051,104304.0276
2052,129814.936
2053,150350.4847
2054,88310.51503
2055,156366.9473
2056,140537.5377
2057,120680.238
2058,220966.6261
2059,141860.2022
2060,172078.82
2061,176134.9284
2062,132916.9123
2063,120783.7411
2064,145142.1296
2065,121208.7153
2066,161764.5885
2067,117697.2109
2068,141226.4555
2069,82898.44201
2070,114267.8345
2071,91230.12099
2072,125733.0121
2073,134443.7266
2074,185434.6918
2075,152042.0354
2076,119453.1924
2077,152903.1336
2078,121845.2246
2079,136979.0391
2080,118819.7127
2081,123855.2779
2082,117957.953
2083,139708.3074
2084,115218.1399
2085,122969.2224
2086,127660.6116
2087,119970.1238
2088,104164.8371
2089,73610.16935
2090,126084.6732
2091,121471.3863
2092,129359.3817
2093,127037.1386
