Id,SalePrice
1461,122890.9626
1462,161326.0116
1463,187442.7585
1464,196761.8081
1465,182672.7369
1466,176355.4214
1467,180902.4325
1468,169522.6942
1469,186325.4611
1470,128593.3202
1471,192812.9294
1472,94600.48786
1473,96020.71687
1474,150280.9731
1475,119704.1468
1476,369831.167
1477,253392.011
1478,287481.0245
1479,267613.171
1480,511470.2475
1481,323956.4296
1482,206272.3907
1483,169951.9516
1484,158562.636
1485,181714.7928
1486,197936.9884
1487,353721.8027
1488,228925.6216
1489,207947.1386
1490,229472.002
1491,187472.837
1492,95669.7136
1493,184044.4892
1494,276199.5458
1495,285026.8673
1496,244417.2821
1497,181826.9546
1498,161200.9949
1499,157712.2391
1500,151127.073
1501,176790.4417
1502,150222.4402
1503,311219.8127
1504,236438.9794
1505,228292.1871
1506,190998.3312
1507,246410.9579
1508,195234.6562
1509,164662.2259
1510,147430.5712
1511,142721.0885
1512,165522.8231
1513,141605.7759
1514,168131.1885
1515,193635.8292
1516,149360.1852
1517,165869.1334
1518,126684.2013
1519,214288.4804
1520,136045.9153
1521,140961.6998
1522,164710.3876
1523,116192.6157
1524,126942.8918
1525,125857.0581
1526,113691.2644
1527,117763.3169
1528,141554.4636
1529,145238.5383
1530,195533.0316
1531,98607.0994
1532,94542.90182
1533,144451.2619
1534,122606.0923
1535,155507.9938
1536,109318.9262
1537,70503.33656
1538,168576.3869
1539,185842.5897
1540,89121.348
1541,140483.7825
1542,130790.2746
1543,213472.538
1544,74831.49196
1545,102835.898
1546,132633.0462
1547,125562.6971
1548,131831.2662
1549,113181.686
1550,134595.5475
1551,117820.1709
1552,140602.1626
1553,133976.5015
1554,114339.9752
1555,172682.5775
1556,105153.206
1557,97826.87079
1558,96367.13322
1559,85836.50891
1560,130952.8925
1561,146948.8495
1562,130597.5893
1563,120381.0241
1564,148609.8496
1565,143736.0459
1566,253294.9143
1567,69568.74423
1568,219216.1856
1569,147392.6734
1570,131242.4769
1571,118560.0536
1572,144000.2885
1573,225177.8048
1574,121099.5069
1575,233449.1148
1576,240571.7282
1577,194860.4108
1578,151901.9397
1579,148431.295
1580,193472.2987
1581,159754.9215
1582,132199.7154
1583,308796.1217
1584,225642.8322
1585,141922.435
1586,69368.26112
1587,94686.59239
1588,156411.455
1589,91720.50394
1590,132194.5139
1591,87340.37508
1592,120808.4864
1593,129594.3987
1594,131194.7192
1595,111657.1182
1596,240144.9527
1597,187115.9477
1598,183902.2874
1599,169008.6409
1600,162328.5912
1601,74039.85832
1602,106318.294
1603,88531.32556
1604,278044.2912
1605,229791.761
1606,162075.2065
1607,171248.3976
1608,211043.1623
1609,189640.4393
1610,159697.9862
1611,134523.1565
1612,156953.4541
1613,153936.2899
1614,121002.1021
1615,87779.19185
1616,77448.08435
1617,94119.39252
1618,121353.673
1619,130373.5105
1620,159468.6258
1621,133149.7897
1622,137332.648
1623,270757.0846
1624,203124.0434
1625,129627.7162
1626,150977.5036
1627,192450.8771
1628,281126.815
1629,173047.7778
1630,390442.4178
1631,216746.136
1632,233898.9836
1633,169468.0507
1634,187122.7452
1635,174561.1077
1636,157111.0943
1637,194712.6962
1638,191384.7583
1639,183772.8488
1640,263970.084
1641,181730.8839
1642,231509.7706
1643,221599.1609
1644,231608.9683
1645,196352.8122
1646,163302.4027
1647,154435.7932
1648,134977.0121
1649,139718.2192
1650,113934.8633
1651,122489.3697
1652,99613.18634
1653,101202.707
1654,144238.2784
1655,144447.5055
1656,145885.3657
1657,144811.9104
1658,141946.7543
1659,130085.8602
1660,155043.7485
1661,473509.0575
1662,411172.2203
1663,396216.3919
1664,516762.4811
1665,339413.8404
1666,345386.1478
1667,390758.3669
1668,338289.41
1669,290223.6646
1670,351311.5462
1671,275177.5192
1672,524508.3903
1673,285552.1662
1674,245007.3264
1675,192831.7495
1676,190064.4626
1677,230845.4463
1678,526147.6909
1679,411872.3735
1680,358862.6714
1681,243916.5572
1682,302746.3498
1683,176291.0526
1684,168156.084
1685,167256.0081
1686,166985.1166
1687,168691.2955
1688,186713.3778
1689,193794.2392
1690,184905.3694
1691,180861.5456
1692,253013.3031
1693,166559.323
1694,178318.8617
1695,167673.0748
1696,260923.5649
1697,173120.5347
1698,367053.7022
1699,315016.5144
1700,247995.6451
1701,268548.3788
1702,247171.9405
1703,252852.9175
1704,284689.459
1705,234054.4805
1706,470871.5386
1707,230988.0343
1708,217652.904
1709,280481.8472
1710,215475.9249
1711,258014.9869
1712,260843.6523
1713,272803.3052
1714,223584.416
1715,206175.4781
1716,192236.4445
1717,172100.4911
1718,137819.5717
1719,204576.8853
1720,249241.1931
1721,171536.8966
1722,132685.3417
1723,159094.1393
1724,199276.7269
1725,236158.6467
1726,187440.3123
1727,161413.0957
1728,175408.0341
1729,169406.0784
1730,161505.8209
1731,120448.2153
1732,134387.9262
1733,120923.7317
1734,126442.488
1735,127209.9004
1736,110695.8346
1737,350045.5856
1738,236317.7633
1739,292564.4418
1740,227777.21
1741,194867.453
1742,172778.8804
1743,174846.9478
1744,343366.4039
1745,214353.729
1746,181539.1118
1747,228383.6355
1748,232874.8134
1749,156698.6395
1750,134781.0552
1751,250053.3614
1752,118999.6127
1753,146793.8634
1754,198043.9227
1755,172593.7763
1756,133146.246
1757,116775.4839
1758,147341.8217
1759,160737.0426
1760,166001.7942
1761,142758.7799
1762,177004.0519
1763,169720.689
1764,119525.4102
1765,168871.6471
1766,169636.0173
1767,224028.756
1768,144047.128
1769,178221.5834
1770,144336.0066
1771,125345.8433
1772,139928.6344
1773,141719.2437
1774,127203.6447
1775,140069.4777
1776,124667.7214
1777,114922.6624
1778,132718.8088
1779,118193.7608
